,Home Type,Year Built,Address,Bedrooms,Bathrooms,Square Feet,Price
1376,single_family,1969.0,9841 W Emory Rd,4.0,3.0,3001284.0,2995000.0
1377,condos,1978.0,7914 Gleason Dr Apt 1090,2.0,2.0,1351500.0,245000.0
1378,condos,1996.0,727 Harbor Way,3.0,3.0,6251.0,346900.0
1379,single_family,2020.0,1309 Appomattox Ln,5.0,6.0,15682.0,1395000.0
1380,single_family,1964.0,1917 E Emory Rd,3.0,2.0,20038.0,276000.0
1381,single_family,1955.0,5412 Haynes Sterchi Rd,3.0,2.0,40946.0,269900.0
1382,single_family,1978.0,11716 Yarnell Rd,3.0,2.0,64904.0,439000.0
1383,single_family,1980.0,9831 George Williams Rd,4.0,4.0,300128.0,1200000.0
1384,land,,12658 Veritas Way,,0.0,68389.0,989000.0
1385,single_family,1962.0,212 Gayview Dr,2.0,1.0,8712.0,186900.0
1386,single_family,1950.0,1108 Delaware Ave,2.0,1.0,6650.0,90000.0
1387,townhomes,2008.0,6347 Sky Song Ln,3.0,2.0,,299900.0
1388,single_family,2005.0,8300 Greenwell Rd,4.0,4.0,639025.0,1285000.0
1389,single_family,2013.0,1144 Whisper Trace Ln,3.0,4.0,6970.0,599900.0
1390,farm,,8339 Shade Weaver Rd,,0.0,143312.0,149000.0
1391,single_family,2022.0,Boston Ivy Ln Lot 55,4.0,4.0,15246.0,822789.0
1392,single_family,1975.0,1512 W Woodshire Dr,4.0,3.0,30056.0,484900.0
1393,single_family,1960.0,4919 Coster Rd,2.0,1.0,14375.0,175000.0
1394,land,,3648 Iskagna Dr,,0.0,21780.0,225500.0
1395,single_family,2023.0,7700 Mossy Landing Ln,3.0,2.0,9583.0,454221.0
1396,land,,7301 Hickory Nut Ln,,0.0,28750.0,33200.0
1397,land,,7300 Hardy Ln,,0.0,61420.0,79700.0
1398,single_family,1950.0,3320 NE Kenilworth Ln,2.0,1.0,19602.0,230000.0
1399,single_family,2014.0,12773 Highwick Cir,4.0,6.0,21344.0,2599000.0
1400,land,,12433 Couch Mill Rd,,0.0,200376.0,399909.0
1401,single_family,1995.0,7205 Genoa Ln,3.0,2.0,26136.0,260000.0
1402,single_family,1930.0,908 SW Iskagna Dr,4.0,3.0,18731.0,769000.0
1403,single_family,2017.0,8317 Tumbled Stone Way,3.0,3.0,436.0,378900.0
1404,single_family,1991.0,12439 Couch Mill Rd,2.0,2.0,61420.0,249999.0
1405,single_family,1952.0,3213 Buffat Mill Rd,3.0,3.0,18295.0,315000.0
1406,land,,Deaderick Rd,,0.0,588060.0,350000.0
1407,single_family,1940.0,1828 Buford St,3.0,2.0,10890.0,295000.0
1408,single_family,1900.0,3229 Ashland Ave,3.0,1.0,6534.0,225000.0
1409,single_family,2022.0,9201 Tropical Ln,4.0,4.0,38768.0,680500.0
1410,single_family,2015.0,2243 Andrea Ln,3.0,2.0,12632.0,489000.0
1411,single_family,2022.0,3048 Sycamore Creek Ln,4.0,3.0,9583.0,499900.0
1412,single_family,2022.0,3052 Sycamore Creek Ln,4.0,4.0,8276.0,499900.0
1413,single_family,2008.0,1124 Regality Way,3.0,3.0,11326.0,690000.0
1414,farm,,New Henderson Rd,,0.0,2246825.0,1650000.0
1415,single_family,2007.0,6507 Painter Farm Ln,4.0,3.0,9148.0,499000.0
1416,single_family,2008.0,6801 McKinnon Ridge Ln,4.0,4.0,12632.0,695900.0
1417,single_family,2022.0,3056 Sycamore Creek Ln,4.0,4.0,5663.0,498900.0
1418,land,,1415 Brown Ave,,0.0,10890.0,29000.0
1419,single_family,1954.0,5312 Briercliff Rd,3.0,1.0,17860.0,239900.0
1420,single_family,2013.0,710 Barnsley Rd,6.0,9.0,48787.0,3200000.0
1421,single_family,2004.0,839 Belle Grove Rd,6.0,6.0,19166.0,1250000.0
1422,single_family,1996.0,8464 Lawnpark Dr,3.0,3.0,9583.0,515000.0
1423,single_family,2022.0,2309 Hickory Crest Ln,4.0,5.0,9148.0,725000.0
1424,multi_family,1925.0,2202 Laurel Ave,,,5000.0,495000.0
1425,single_family,1937.0,2515 Fenwood Dr,1.0,1.0,8712.0,175000.0
1426,single_family,1984.0,7546 Chatham Cir,2.0,2.0,3049.0,225000.0
1427,single_family,1955.0,2200 Maplewood Dr,2.0,1.0,8712.0,299000.0
1428,single_family,1945.0,3417 Ashland Ave,2.0,1.0,11326.0,200000.0
1429,single_family,2019.0,3313 Flagstaff Ln,4.0,3.0,7405.0,499900.0
1430,single_family,1992.0,7001 Old Kent Dr,5.0,7.0,20038.0,1499000.0
1431,condos,2005.0,8856 Carriage House Way,3.0,2.0,4356.0,297500.0
1432,single_family,1987.0,605 Summerdale Dr,4.0,4.0,7841.0,430000.0
1433,single_family,1950.0,1412 Taylor Rd,3.0,2.0,43560.0,275000.0
1434,single_family,2022.0,7348 Willow Path Ln Lot 18,3.0,3.0,5663.0,324900.0
1435,single_family,2022.0,5112 Sandy Creek Ln Lot 45,3.0,2.0,6534.0,339900.0
1436,single_family,2022.0,5106 Ivy Branch Ln Lot 58,3.0,3.0,6534.0,385000.0
1437,single_family,2022.0,5104 Sandy Creek Ln Lot 47,3.0,2.0,5663.0,329900.0
1438,single_family,2022.0,6844 SW Old Kent Dr,4.0,5.0,14810.0,1399900.0
1439,single_family,2005.0,7808 Wisdom Ln,3.0,2.0,10019.0,315000.0
1440,single_family,2019.0,2740 Wild Ginger Ln,3.0,3.0,11326.0,325000.0
1441,single_family,1925.0,2305 E Glenwood Ave,3.0,1.0,6970.0,79900.0
1442,mobile,2005.0,3817 Cate Ave,3.0,2.0,8712.0,183900.0
1443,single_family,1995.0,6428 Westminster Rd,5.0,4.0,45302.0,1099000.0
1444,single_family,2004.0,10908 Parkgate Ln,3.0,2.0,12632.0,395000.0
1445,single_family,1930.0,4829 Smithwood Rd,5.0,3.0,43560.0,229500.0
1446,single_family,1973.0,7221 W Chermont Cir,3.0,2.0,19602.0,339900.0
1447,single_family,2005.0,1106 N Broadway St,1.0,2.0,19602.0,349000.0
1448,single_family,1983.0,8746 Aragon Ln Unit 7,3.0,3.0,4356.0,369900.0
1449,single_family,1973.0,7726 Temple Acres Dr,4.0,2.0,13939.0,299900.0
1450,single_family,1940.0,2300 Fenwood Dr,3.0,1.0,8712.0,229900.0
1451,single_family,1950.0,819 Metler Dr,3.0,2.0,74052.0,299000.0
1452,single_family,1930.0,2600 Parkview Ave,4.0,3.0,6534.0,299999.0
1453,land,,1735 McCarty Rd,,0.0,399881.0,275000.0
1454,single_family,2021.0,1107 Westland Creek Blvd,4.0,4.0,8712.0,708000.0
1455,single_family,2022.0,221 Oglewood Ave,3.0,2.0,5663.0,299900.0
1456,single_family,1935.0,2702 Tarleton Ave,3.0,1.0,6098.0,145000.0
1457,single_family,1954.0,4304 NE Mockingbird Dr,3.0,2.0,17424.0,319500.0
1458,condos,2004.0,8326 David Tippit Way Unit 1,3.0,3.0,2666.0,369000.0
1459,land,,Goforth Ave,,0.0,29185.0,29900.0
1460,single_family,1960.0,4212 Felty Dr,3.0,2.0,14810.0,300000.0
1461,single_family,1930.0,2914 Knox Ln,3.0,2.0,39640.0,359900.0
1462,land,,920 Mitchell St,,0.0,6970.0,35000.0
1463,single_family,1977.0,12177 Warrior Trl,4.0,3.0,47916.0,615000.0
1464,single_family,1935.0,2709 E 5th Ave,4.0,2.0,10454.0,249900.0
1465,single_family,1979.0,5921 Marilyn Dr,3.0,3.0,42253.0,350000.0
1466,single_family,1945.0,2256 Woodby Rd,2.0,0.0,90169.0,130000.0
1467,townhomes,2007.0,838 Blue Spruce Way,2.0,3.0,,220000.0
1468,mobile,1986.0,2247 Woodby Rd,2.0,1.0,97139.0,130000.0
1469,condos,2015.0,839 Pryse Farm Blvd,2.0,2.0,8276.0,535000.0
1470,single_family,2022.0,1111 Westland Creek Blvd,4.0,4.0,8712.0,672000.0
1471,single_family,2019.0,1922 Wooded Mountain Ln,3.0,3.0,8276.0,479900.0
1472,single_family,2000.0,3236 Sunny Cove Way,6.0,5.0,631620.0,3800000.0
1473,single_family,1952.0,3022 Boright Dr,2.0,1.0,10454.0,184000.0
1474,single_family,1980.0,7211 Nichols Rd,4.0,3.0,41382.0,269900.0
1475,single_family,1973.0,4320 W Scarlett Ln,4.0,2.0,8276.0,310000.0
1476,single_family,1920.0,1710 Lawson Ave,3.0,2.0,10890.0,399000.0
1477,single_family,1940.0,310 Oak Park Dr,4.0,3.0,17860.0,300000.0
1478,single_family,1993.0,12813 Pecos Rd,5.0,3.0,13068.0,649000.0
1479,single_family,1968.0,8437 Corteland Dr,4.0,3.0,39204.0,769900.0
1480,single_family,1999.0,1623 Campfire Dr,4.0,3.0,21780.0,475000.0
1481,single_family,1989.0,1806 Harris Ln,2.0,2.0,817621.0,265000.0
1482,condos,2003.0,306 Althrope Way,3.0,2.0,,295000.0
1483,land,,3821 Dance Ave,,0.0,4792.0,40000.0
1484,single_family,2018.0,1043 Pryse Farm Blvd,3.0,3.0,6534.0,625000.0
1485,single_family,1945.0,3326 Clearview St,2.0,1.0,7405.0,199900.0
1486,single_family,1997.0,531 Cupola Way,3.0,2.0,436.0,214900.0
1487,single_family,1981.0,5941 W Pine Ln,3.0,2.0,436.0,189900.0
1488,single_family,2004.0,904 Roderick Rd,3.0,2.0,16988.0,449900.0
1489,land,,3100 Choto Highlands Way,,0.0,24394.0,189900.0
1490,single_family,1938.0,5317 Jacksboro Pike,3.0,2.0,16117.0,349900.0
1491,single_family,2022.0,Boston Ivy Ln Lot 32,3.0,3.0,10454.0,975023.0
1492,single_family,2004.0,1975 Cunningham Rd,1.0,1.0,62726.0,214900.0
1493,single_family,2004.0,9309B Daybreak Dr,4.0,5.0,217800.0,1099900.0
1494,single_family,2007.0,6406/6404 Sherwood Dr,4.0,5.0,35284.0,2500000.0
1495,single_family,2017.0,10640 Rivermist Ln,4.0,4.0,147233.0,850000.0
1496,condos,1976.0,1937 Cherokee Bluff Dr Unit 91,2.0,3.0,436.0,349000.0
1497,single_family,1899.0,800 Wells Ave,4.0,4.0,5663.0,615000.0
1498,land,,Big Oak Ln,,0.0,18731.0,110000.0
1499,single_family,2005.0,12317 Amberset Dr,5.0,5.0,20038.0,989000.0
1500,single_family,1991.0,1545 Botsford Dr,4.0,5.0,16553.0,749000.0
1501,single_family,2022.0,5054 Cuperto Ln,3.0,2.0,871.0,319990.0
1502,single_family,1974.0,7332 Meadowbrook Cir,4.0,2.0,436.0,209900.0
1503,single_family,2017.0,8015 Millertown Pike,3.0,5.0,457380.0,1265000.0
1504,single_family,1997.0,8105 Sabre Dr,3.0,3.0,16988.0,424900.0
1505,condos,2006.0,1121 Tree Top Way Apt 1416,3.0,3.0,,289000.0
1506,land,,Cline Rd,,0.0,43560.0,99900.0
1507,single_family,2019.0,12704 Sailpointe Ln,5.0,3.0,9583.0,575000.0
1508,single_family,2022.0,8501 Creek Valley Dr,3.0,3.0,6098.0,456200.0
1509,single_family,1950.0,4704 E Lincoln Cir,4.0,2.0,13939.0,329900.0
1510,single_family,1978.0,7606 Rustic Ln,3.0,2.0,43996.0,275000.0
1511,condos,2002.0,11001 Woody Dr Unit B,2.0,3.0,,250000.0
1512,single_family,2015.0,1124 Looking Glass Ln,5.0,4.0,6534.0,599900.0
1513,single_family,2016.0,7341 Lucky Clover Ln,3.0,3.0,6534.0,380000.0
1514,single_family,1947.0,1946 Kim Watt Dr,3.0,2.0,23958.0,399900.0
1515,single_family,1969.0,5709 Lyons View Pike Apt 2204,2.0,1.0,548856.0,179900.0
1516,single_family,1956.0,4917 Rowan Rd,5.0,4.0,21780.0,499900.0
1517,land,,5103 Ramsey Ln,,0.0,230868.0,149900.0
1518,single_family,1930.0,2519 E Glenwood Ave,3.0,1.0,4792.0,115000.0
1519,land,,W Gallaher Ferry Rd,,0.0,85813.0,240000.0
1520,single_family,2022.0,Kendall Hunt St Lot 91,3.0,3.0,9583.0,899900.0
1521,single_family,2022.0,6817 Old Kent Dr,4.0,5.0,14375.0,1299900.0
1522,single_family,2018.0,12712 Saddle Way,4.0,3.0,9583.0,569000.0
1523,single_family,1956.0,1211 Harmony Ln,5.0,2.0,17424.0,329899.0
1524,single_family,1950.0,3531 SW Talahi Dr,3.0,3.0,23087.0,799900.0
1525,land,,509 Larksong Dr,,0.0,29185.0,330000.0
1526,single_family,2022.0,7402 Willow Path Ln Lot 11,3.0,2.0,6534.0,344900.0
1527,single_family,1930.0,547 Murray Dr,3.0,2.0,46174.0,235000.0
1528,single_family,1945.0,124 Wynn Ave,3.0,1.0,7405.0,120000.0
1529,farm,,9703 Hill Rd,,0.0,3043537.0,749000.0
1530,single_family,1993.0,8808 Rosemont Blvd,4.0,4.0,15682.0,694500.0
1531,single_family,2022.0,Boston Ivy Ln Lot 23,4.0,3.0,12632.0,719900.0
1532,single_family,2022.0,Boston Ivy Ln Lot 14,4.0,4.0,11761.0,769900.0
1533,single_family,2022.0,8404 Chipshot Ln,4.0,4.0,23087.0,665939.0
1534,townhomes,2021.0,529 Brunello Way,4.0,4.0,5227.0,749900.0
1535,townhomes,2021.0,525 Brunello Way,4.0,4.0,5227.0,749900.0
1536,single_family,2022.0,6836 Old Kent Dr,4.0,5.0,21344.0,1299900.0
1537,single_family,2020.0,9834 Foot Path Ln,5.0,3.0,6534.0,650000.0
1538,single_family,2001.0,623 Smith Rd,4.0,5.0,123275.0,1229000.0
1539,single_family,2006.0,4216 Miracle Ln,3.0,3.0,8712.0,320000.0
1540,single_family,2022.0,Boston Ivy Ln Lot 47,3.0,3.0,15246.0,839900.0
1541,single_family,1920.0,2634 Jefferson Ave,3.0,1.0,7405.0,175000.0
1542,single_family,1979.0,8909 Ormand Ln,4.0,3.0,15682.0,419900.0
1543,single_family,1950.0,908 Dunlap Ln,2.0,1.0,16117.0,150000.0
1544,single_family,2022.0,7857 Beeler Farms Ln,4.0,3.0,7405.0,417900.0
1545,condos,1966.0,1700 Clinch Ave Apt 101,2.0,2.0,,259900.0
1546,single_family,1958.0,4317 Sparrow Dr,4.0,2.0,19602.0,299900.0
1547,single_family,1971.0,1601 Foxboro Dr,3.0,3.0,33541.0,369900.0
1548,single_family,2022.0,7861 Beeler Farms Ln,4.0,3.0,7405.0,369900.0
1549,single_family,2022.0,1406 Vale View Rd,3.0,2.0,11326.0,554160.0
1550,single_family,1980.0,7016 Maize Dr,3.0,3.0,11761.0,259900.0
1551,single_family,1956.0,5005 NW Papermill Dr,3.0,2.0,19602.0,235000.0
1552,single_family,1987.0,12750 Tanglewood Dr,4.0,3.0,69696.0,1290000.0
1553,single_family,2020.0,4924 Fox Point Ln,3.0,3.0,5663.0,304900.0
1554,single_family,2007.0,2613 Nicholas View Ln,4.0,3.0,7405.0,499900.0
1555,single_family,1997.0,186 Henderson Bend Rd,4.0,4.0,19602.0,999900.0
1556,single_family,1939.0,5605 Brown Gap Rd,4.0,2.0,87120.0,239900.0
1557,single_family,2009.0,11712 Couch Mill Rd,5.0,5.0,87120.0,1397500.0
1558,condos,2006.0,3930 Cherokee Woods Way Apt 101,4.0,4.0,,347500.0
1559,single_family,1984.0,12749 Tanglewood Dr,4.0,3.0,120226.0,1050000.0
1560,land,,Martin Mill Pike,,0.0,148104.0,249900.0
1561,single_family,1975.0,8718 Stanley Rd,4.0,3.0,113692.0,345000.0
1562,single_family,2005.0,10009 Noah Ln,4.0,3.0,871.0,399900.0
1563,single_family,1956.0,1413 Crocus Ln,3.0,2.0,15246.0,290000.0
1564,townhomes,2006.0,3918 Cherokee Woods Way Apt 206,2.0,3.0,,249900.0
1565,single_family,2022.0,8509 Creek Valley Ln,3.0,3.0,6098.0,479900.0
1566,single_family,2007.0,813 McCammon Rd,3.0,2.0,43560.0,399000.0
1567,single_family,2004.0,4221 Skyline Dr,2.0,1.0,9583.0,164900.0
1568,single_family,2022.0,7414 Willow Path Ln Lot 8,3.0,2.0,6534.0,344900.0
1569,single_family,2022.0,7418 Willow Path Ln Lot 7,3.0,2.0,6970.0,344900.0
1570,land,,1316 Lovell Rd,,0.0,81893.0,300000.0
1571,single_family,2006.0,700 Manor Station Ln,4.0,3.0,19602.0,775000.0
1572,single_family,1993.0,5203 Pelahatchia Way,2.0,2.0,3485.0,225000.0
1573,single_family,2022.0,8681 Leeanna Brooke Ln,4.0,3.0,5663.0,346995.0
1574,single_family,2022.0,8678 Leeanna Brooke Ln,5.0,4.0,5663.0,345605.0
1575,single_family,1945.0,205 Avenue C,3.0,1.0,13939.0,159900.0
1576,single_family,1983.0,7509 Kerri Way,3.0,2.0,7405.0,269000.0
1577,single_family,1940.0,3005 Wimpole Ave,4.0,1.0,6970.0,185000.0
1578,mobile,2004.0,10721 Dogwood Rd,3.0,2.0,22651.0,209900.0
1579,single_family,1985.0,2407 E Gallaher Ferry Rd,4.0,3.0,46174.0,535000.0
1580,condos,1975.0,448 Berlin Dr Unit 163,3.0,2.0,436.0,219950.0
1581,single_family,1972.0,8500 Dresden Dr,3.0,2.0,4356.0,335900.0
1582,single_family,1969.0,3340 Byington Solway Rd,3.0,3.0,187308.0,499999.0
1583,land,,12412 Ivy Lake Dr,,0.0,47045.0,289000.0
1584,single_family,1997.0,10412 Fantasy Way,2.0,2.0,6970.0,259900.0
1585,land,,Haws Rd,,0.0,566280.0,500000.0
1586,single_family,1972.0,6205 Pine Knoll Ct,3.0,2.0,8712.0,240000.0
1587,single_family,1920.0,3718 Lilac Ave,3.0,1.0,6970.0,107500.0
1588,condos,2006.0,3720 Spruce Ridge Way Apt 2223,4.0,4.0,,329000.0
1589,single_family,2022.0,7865 Beeler Farms Ln,3.0,2.0,6970.0,354900.0
1590,single_family,2022.0,9712 Walking Stick Dr,5.0,4.0,8712.0,674900.0
1591,single_family,2022.0,7869 Beeler Farms Ln,4.0,3.0,7405.0,379900.0
1592,single_family,1940.0,102 Stonewall Dr,3.0,2.0,21344.0,334500.0
1593,single_family,2022.0,9716 Walking Stick Dr,5.0,3.0,7841.0,654900.0
1594,single_family,2022.0,1771 Hickory Reserve Rd,4.0,4.0,9148.0,779900.0
1595,single_family,2022.0,1762 Hickory Reserve Rd,5.0,3.0,7841.0,719900.0
1596,land,,1426 Greenwell Dr,,0.0,74923.0,149900.0
1597,single_family,2022.0,1768 Hickory Reserve Rd,5.0,4.0,9148.0,709900.0
1598,single_family,1999.0,7954 Country Scene Rd,4.0,5.0,17424.0,579900.0
1599,single_family,1920.0,1202 NW Mercer St,2.0,1.0,4792.0,180000.0
1600,single_family,1972.0,839 Crest Forest Rd,3.0,3.0,15682.0,349900.0
1601,condos,2022.0,8945 Linksvue Dr,3.0,5.0,,1300000.0
1602,single_family,1998.0,313 Heathermoor Dr,3.0,4.0,11326.0,750000.0
1603,single_family,2022.0,2205 Shylah Mia Ln,3.0,2.0,7405.0,419900.0
1604,single_family,1994.0,7213 Sorrenta Rd,3.0,2.0,8712.0,319900.0
1605,single_family,2022.0,Boston Ivy Ln Lot 24,3.0,3.0,13068.0,684042.0
1606,land,,3994 Mountain Vista Rd,,0.0,18731.0,29900.0
1607,land,,Mountain Vista Rd,,0.0,13504.0,29900.0
1608,single_family,1945.0,2227 Adair Ave,3.0,1.0,16988.0,100000.0
1609,single_family,1962.0,1033 Francis Rd,4.0,3.0,14375.0,349900.0
1610,single_family,2022.0,9302 Paradise Valley Ln,4.0,4.0,11326.0,779500.0
1611,single_family,2003.0,3333 George Light Rd,3.0,4.0,71438.0,600000.0
1612,single_family,2017.0,1640 Mystic St,3.0,3.0,3920.0,699000.0
1613,single_family,1996.0,7012 Westerly Winds Rd,4.0,3.0,12197.0,449000.0
1614,land,,12932 Siena Ln,,0.0,14810.0,145000.0
1615,land,,12928 Siena Ln,,0.0,14810.0,125000.0
1616,single_family,2006.0,392 Axton Dr,5.0,5.0,20038.0,1150000.0
1617,single_family,2020.0,4860 Stoneyhurst Ln,3.0,3.0,5227.0,304900.0
1618,single_family,2020.0,4842 Stoneyhurst Ln,3.0,3.0,9148.0,304900.0
1619,condos,2022.0,8947 Linksvue Dr,3.0,5.0,,1270000.0
1620,single_family,2000.0,858 Paxton Dr,4.0,3.0,12197.0,499900.0
1621,single_family,2002.0,2803 Brooks Ave,2.0,1.0,7841.0,224900.0
1622,land,,533 Lone Willow Dr,,0.0,22651.0,210000.0
1623,single_family,1997.0,7126 Ashburton Dr,4.0,3.0,16553.0,499990.0
1624,single_family,1979.0,6500 NW Tewksbury Dr,3.0,2.0,9583.0,259000.0
1625,single_family,1954.0,2727 Keith Ave,2.0,1.0,436.0,199000.0
1626,single_family,2012.0,1706 Sawgrass Rd,3.0,2.0,6534.0,549900.0
1627,single_family,1991.0,2313 Tooles Bend Rd,3.0,4.0,296644.0,950000.0
1628,single_family,2017.0,12183 Inglecrest Ln,4.0,4.0,9583.0,709000.0
1629,single_family,2018.0,946 Pryse Farm Blvd,3.0,2.0,5663.0,550000.0
1630,land,,0 S Patty Rd,,0.0,2714659.0,685520.0
1631,farm,,Tazewell Pike,,0.0,228690.0,229900.0
1632,single_family,1948.0,2021 Kemper Ln,4.0,2.0,34848.0,499900.0
1633,single_family,2022.0,315 Justice Valley St,4.0,4.0,10019.0,999900.0
1634,single_family,2011.0,2145 Mystic Ridge Rd,5.0,4.0,20038.0,739900.0
1635,single_family,1997.0,4415 Cornview Ln,2.0,2.0,6098.0,295000.0
1636,single_family,2006.0,1716 Glen Bean Ct,5.0,6.0,29621.0,1650000.0
1637,single_family,1930.0,3905 Porter Ave,3.0,2.0,9148.0,223900.0
1638,single_family,1950.0,2050 Island Home Ave,3.0,2.0,40511.0,369000.0
1639,multi_family,1970.0,3935 Linden Ave Apt 1,,,12800.0,1100000.0
1640,land,,Ridgecrest Dr,,0.0,131551.0,225000.0
1641,single_family,2022.0,7426 Rose Water Ln,3.0,3.0,12632.0,302200.0
1642,condos,2006.0,3700 Spruce Ridge Way Apt 1913,4.0,4.0,,339000.0
1643,single_family,1925.0,6806 Pickel Ln,3.0,1.0,108900.0,149000.0
1644,farm,,Grand Valley Rd,,0.0,387248.0,1799900.0
1645,single_family,2023.0,7716 Mossy Landing Ln,4.0,3.0,7841.0,495471.0
1646,land,,2404 SE Center Ave,,0.0,436.0,34900.0
1647,single_family,1980.0,1956 Bethel Ave,3.0,2.0,436.0,149900.0
1648,land,,2545 Boyds Bridge Pike,,0.0,436.0,84900.0
1649,single_family,2022.0,Boston Ivy Ln Lot 54,5.0,4.0,14810.0,981436.0
1650,single_family,1950.0,618 SE Lichen Ln,2.0,2.0,11326.0,239900.0
1651,single_family,1978.0,238 W Ford Valley Rd,5.0,5.0,32670.0,534900.0
1652,single_family,2022.0,Westland Sta Lot 13,4.0,4.0,4792.0,546571.0
1653,single_family,2022.0,9704 Lantern Way,3.0,3.0,7405.0,799175.0
1654,land,,700 Morgan St,,0.0,5663.0,225000.0
1655,single_family,1963.0,114 W Hendron Chapel Rd,3.0,2.0,64904.0,450000.0
1656,single_family,1994.0,615 Trowbridge Ln,5.0,4.0,35284.0,849500.0
1657,single_family,2022.0,12623 Izzy Mule Ln,4.0,4.0,8276.0,585000.0
1658,single_family,1938.0,3202 Orchard Ave,4.0,2.0,95832.0,474900.0
1659,single_family,1979.0,4529 Cobblestone Cir,4.0,4.0,20473.0,349900.0
1660,single_family,1930.0,2441 Linden Ave,4.0,4.0,2178.0,397900.0
1661,single_family,2022.0,Boston Ivy Ln Lot 39,5.0,5.0,24829.0,1107910.0
1662,single_family,2022.0,7409 Willow Path Ln Lot 52,3.0,3.0,5663.0,339900.0
1663,multi_family,1920.0,2430 Parkview Ave,,,6000.0,164900.0
1664,single_family,2022.0,7372 Willow Path Ln Lot 12,3.0,2.0,6534.0,344900.0
1665,single_family,2022.0,5108 Sandy Creek Ln Lot 46,3.0,3.0,5227.0,354900.0
1666,single_family,1940.0,4621 Newcom Ave,2.0,1.0,13068.0,249909.0
1667,mobile,2005.0,2225 Bales Rd,2.0,2.0,43560.0,166500.0
1668,single_family,2013.0,7613 Asher Ln,3.0,3.0,5663.0,410000.0
1669,single_family,1945.0,915 S Castle St,3.0,1.0,12197.0,190000.0
1670,farm,,Brownlow Newman Ln,,0.0,3049200.0,799000.0
1671,single_family,2022.0,4936 Fox Point Ln,3.0,3.0,5663.0,329900.0
1672,single_family,1992.0,7233 John Norton Rd,3.0,2.0,90605.0,500000.0
1673,land,,2215 Old Dandridge Stage Coach Ln,,0.0,32670.0,10000.0
1674,single_family,1993.0,1400 Autumn Ridge Dr,3.0,3.0,15246.0,439990.0
1675,condos,1969.0,5709 Lyons View Pike Apt 1320,2.0,2.0,,274999.0
1676,single_family,2022.0,7418 Rose Water Ln,3.0,3.0,6098.0,295325.0
1677,townhomes,2007.0,3915 Cherokee Woods Way Apt 102,2.0,2.0,,190000.0
1678,land,,2211 Misty Mountain Cir,,0.0,12020.0,67900.0
1679,land,,309 N Chestnut St,,0.0,4792.0,18000.0
1680,land,,2207 Misty Mountain Cir,,0.0,3092.0,44900.0
1681,single_family,1988.0,8610 W Cypress Lake Dr,3.0,3.0,5663.0,395000.0
1682,land,,9942 Castleglen Ln,,0.0,11761.0,199000.0
1683,land,,2201 Misty Mountain Cir,,0.0,3609.0,44900.0
1684,land,,2200 Misty Mountain Cir,,0.0,30785.0,67900.0
1685,land,,2406 Misty Mountain Cir,,0.0,12497.0,49900.0
1686,single_family,1997.0,8002 Hill Rd,3.0,2.0,9583.0,220000.0
1687,land,,2412 Misty Mountain Cir,,0.0,8555.0,49900.0
1688,single_family,2022.0,8658 Leeanna Brooke Ln,4.0,3.0,5663.0,314205.0
1689,single_family,2022.0,1020 Adams Ave,3.0,2.0,8712.0,260000.0
1690,single_family,2022.0,7422 Rose Water Ln,3.0,3.0,6098.0,307350.0
1691,single_family,1971.0,1911 E Governor John Sevier Hwy,3.0,2.0,122404.0,449900.0
1692,single_family,1945.0,3300 Fairway Rd,2.0,1.0,23958.0,270909.0
1693,single_family,1955.0,627 Smith Rd,3.0,2.0,84506.0,589000.0
1694,single_family,2005.0,801 Gettysvue Dr,6.0,8.0,35719.0,2600000.0
1695,single_family,2022.0,4878 Ancient Glacier Ln,3.0,3.0,5227.0,280000.0
1696,single_family,2022.0,4876 Ancient Glacier Ln,3.0,3.0,5227.0,277525.0
1697,single_family,2022.0,4874 Ancient Glacier Ln,3.0,3.0,5227.0,281525.0
1698,single_family,2022.0,Justice Valley St Lot 49,4.0,5.0,11326.0,1120900.0
1699,single_family,1994.0,7809 Signal Station Rd,3.0,3.0,11761.0,299900.0
1700,single_family,1968.0,5920 Meadowland Dr,4.0,3.0,23522.0,320000.0
1701,single_family,1940.0,716 Brown Rd,2.0,1.0,46174.0,69900.0
1702,single_family,1965.0,5208 Malibu Dr,4.0,4.0,26136.0,799900.0
1703,single_family,1960.0,209 Farlow Dr,4.0,3.0,272686.0,949999.0
1704,single_family,2022.0,4927 Fox Point Ln,3.0,2.0,6098.0,297900.0
1705,single_family,2022.0,3535 Oswald St,3.0,3.0,2178.0,365000.0
1706,townhomes,1982.0,1207 Crest Brook Dr,2.0,2.0,1742.0,900000.0
1707,land,,Kelsey Ln,,0.0,490050.0,1149900.0
1708,single_family,2017.0,2675 Brooke Willow Blvd,5.0,4.0,7405.0,699000.0
1709,single_family,2022.0,1765 Hickory Reserve Rd,4.0,3.0,8712.0,639900.0
1710,single_family,2022.0,8514 Sunscape Ln,3.0,3.0,4356.0,630000.0
1711,single_family,2022.0,7903 Beeler Farms Ln,4.0,3.0,7405.0,399900.0
1712,single_family,2022.0,1756 Hickory Reserve Rd,3.0,3.0,7405.0,569900.0
1713,single_family,2022.0,6812 Old Kent Way,3.0,4.0,14375.0,1147327.0
1714,single_family,2022.0,6808 Old Kent Dr,4.0,5.0,21344.0,1315730.0
1715,multi_family,1954.0,2910 and 3000 Greenway Dr,,,,739000.0
